"Date","Price","Open","High","Low","Change %"
"02/26/2016","143.80","144.71","144.71","143.76","-0.62%"
"02/25/2016","144.69","147.70","147.70","144.69","-2.02%"
"02/24/2016","147.67","142.78","147.67","142.78","3.44%"
"02/23/2016","142.76","144.73","144.73","142.76","-1.37%"
"02/22/2016","144.74","146.19","147.18","144.74","-1.01%"
"02/19/2016","146.21","145.21","146.21","145.21","0.70%"
"02/18/2016","145.20","147.15","147.15","145.20","-1.34%"
"02/17/2016","147.17","146.16","147.17","146.16","0.69%"
"02/16/2016","146.16","146.16","146.16","146.16","0.00%"
"02/15/2016","146.16","153.02","153.02","146.16","-4.51%"
"02/12/2016","153.06","153.96","153.98","153.06","-0.53%"
"02/11/2016","153.88","141.77","153.88","141.77","8.54%"
"02/10/2016","141.77","144.68","144.69","141.77","-2.00%"
"02/09/2016","144.66","140.30","144.66","140.30","3.13%"
"02/08/2016","140.27","127.55","140.27","127.55","9.96%"
"02/05/2016","127.56","125.08","127.56","125.08","1.98%"
"02/04/2016","125.08","121.16","125.08","121.16","3.24%"
"02/03/2016","121.15","121.16","121.16","121.15","0.01%"
"02/02/2016","121.14","112.79","121.14","112.79","5.78%"
"02/01/2016","114.52","112.79","114.52","112.79","1.54%"
"01/29/2016","112.78","110.34","112.78","110.34","2.21%"
"01/28/2016","110.34","106.89","110.34","106.89","3.23%"
"01/27/2016","106.89","109.84","111.82","106.89","-2.69%"
"01/26/2016","109.84","113.78","113.78","109.84","-3.45%"
"01/25/2016","113.77","113.27","114.26","113.27","0.43%"
"01/22/2016","113.28","117.20","117.20","113.28","-3.35%"
"01/21/2016","117.21","117.69","118.67","117.21","-0.39%"
"01/20/2016","117.67","107.88","117.67","107.88","9.07%"
"01/19/2016","107.88","105.89","108.37","105.89","1.88%"
"01/18/2016","105.89","104.91","105.89","104.91","0.93%"
"01/15/2016","104.91","103.45","104.91","103.44","1.41%"
"01/14/2016","103.45","102.95","103.45","102.95","0.49%"
"01/13/2016","102.95","102.95","102.95","102.95","0.00%"
"01/12/2016","102.95","100.97","102.95","100.97","1.96%"
"01/11/2016","100.97","100.49","100.97","100.48","0.48%"
"01/08/2016","100.49","100.98","100.98","100.49","-0.49%"
"01/07/2016","100.98","97.54","100.98","96.55","2.77%"
"01/06/2016","98.26","97.54","98.26","96.55","1.78%"
"01/05/2016","96.54","96.55","96.55","96.54","-0.52%"
"01/04/2016","97.04","96.55","97.04","96.55","0.51%"
"01/01/2016","96.55","96.55","96.55","96.55","0.00%"
"12/31/2015","96.55","97.54","97.54","96.55","-3.45%"
"12/30/2015","100.00","99.99","100.00","99.99","0.00%"
"12/29/2015","100.00","99.99","100.00","99.99","0.01%"
"12/28/2015","99.99","99.99","99.99","99.99","0.00%"
"12/25/2015","99.99","99.99","99.99","99.99","0.00%"
"12/24/2015","99.99","99.99","99.99","99.99","0.00%"
"12/23/2015","99.99","100.49","100.49","98.50","-0.50%"
"12/22/2015","100.49","97.52","100.49","97.52","0.50%"
"12/21/2015","99.99","97.52","99.99","97.52","2.53%"
"12/18/2015","97.52","96.05","97.52","96.05","1.53%"
"12/17/2015","96.05","96.55","96.55","96.05","-0.52%"
"12/16/2015","96.55","98.02","98.02","96.55","-1.50%"
"12/15/2015","98.02","98.51","98.51","98.02","-0.50%"
"12/14/2015","98.51","95.07","98.51","95.07","3.62%"
"12/11/2015","95.07","92.10","95.07","92.10","3.22%"
"12/10/2015","92.10","91.61","93.60","91.61","0.53%"
"12/09/2015","91.61","95.56","95.56","91.61","1.09%"
"12/08/2015","90.62","95.56","95.56","90.62","-3.68%"
"12/07/2015","94.08","95.56","95.56","94.08","-1.55%"
"12/04/2015","95.56","93.32","95.80","93.32","2.40%"
"12/03/2015","93.32","93.10","93.32","93.10","0.24%"
"12/02/2015","93.10","95.32","95.32","93.10","-2.33%"
"12/01/2015","95.32","95.32","95.32","95.32","0.00%"
"11/30/2015","95.32","96.31","96.31","95.32","-1.03%"
"11/27/2015","96.31","97.53","97.53","96.31","-1.25%"
"11/26/2015","97.53","97.53","97.53","97.53","0.00%"
"11/25/2015","97.53","97.53","97.53","97.53","0.00%"
"11/24/2015","97.53","96.55","97.53","96.55","1.02%"
"11/23/2015","96.55","96.55","96.55","96.55","0.00%"
"11/20/2015","96.55","96.06","96.55","96.06","0.51%"
"11/19/2015","96.06","96.06","96.06","96.06","0.01%"
"11/18/2015","96.05","97.54","97.54","96.05","-1.53%"
"11/17/2015","97.54","99.01","99.01","97.54","-1.48%"
"11/16/2015","99.01","98.52","99.01","98.52","0.50%"
"11/13/2015","98.52","98.52","98.52","98.52","0.00%"
"11/12/2015","98.52","97.54","98.52","97.54","1.00%"
"11/11/2015","97.54","99.01","99.01","97.54","-1.98%"
"11/10/2015","99.51","99.01","99.51","99.01","0.50%"
"11/09/2015","99.01","99.01","99.01","99.01","-0.49%"
"11/06/2015","99.50","99.01","99.50","99.01","0.49%"
"11/05/2015","99.01","100.99","100.99","99.01","-1.96%"
"11/04/2015","100.99","102.95","102.95","100.99","-1.43%"
"11/03/2015","102.46","102.95","102.95","102.46","-0.48%"
"11/02/2015","102.95","102.45","102.95","102.45","0.49%"
"10/30/2015","102.45","101.96","102.45","101.96","0.48%"
"10/29/2015","101.96","102.45","102.45","101.96","-0.48%"
"10/28/2015","102.45","104.43","104.43","102.45","-1.90%"
"10/27/2015","104.43","104.43","104.43","104.43","0.00%"
"10/26/2015","104.43","104.92","104.92","104.43","-0.47%"
"10/23/2015","104.92","109.60","109.60","104.92","-4.26%"
"10/22/2015","109.59","112.79","112.79","109.59","-2.83%"
"10/21/2015","112.78","112.79","112.79","112.78","-0.01%"
"10/20/2015","112.79","114.99","114.99","112.79","-1.49%"
"10/19/2015","114.50","115.48","115.48","114.50","-0.86%"
"10/16/2015","115.49","116.96","116.96","115.49","-1.27%"
"10/15/2015","116.97","117.95","117.95","116.96","-0.82%"
"10/14/2015","117.94","116.47","117.94","116.47","1.27%"
"10/13/2015","116.46","117.45","117.45","116.46","-0.84%"
"10/12/2015","117.45","117.72","117.72","117.45","0.42%"
