"Date","Price","Open","High","Low","Change %"
"12/24/2019","18.31","17.56","18.31","17.56","0.05%"
"12/23/2019","18.30","17.56","18.30","17.56","0.00%"
"12/20/2019","18.30","17.56","18.30","17.56","1.33%"
"12/19/2019","18.06","17.56","18.06","17.56","0.00%"
"12/18/2019","18.06","17.56","18.06","17.56","0.00%"
"12/17/2019","18.06","17.56","18.06","17.56","0.06%"
"12/16/2019","18.05","17.56","18.05","17.56","-0.06%"
"12/13/2019","18.06","17.56","18.06","17.56","0.06%"
"12/12/2019","18.05","17.56","18.05","17.56","1.35%"
"12/11/2019","17.81","17.56","17.81","17.56","0.00%"
"12/10/2019","17.81","17.56","17.81","17.56","0.00%"
"12/09/2019","17.81","17.81","17.81","17.81","0.00%"
"12/06/2019","17.81","17.56","17.81","17.56","0.00%"
"12/05/2019","17.81","17.56","17.81","17.56","-0.67%"
"12/04/2019","17.93","17.56","17.93","17.56","-0.06%"
"12/03/2019","17.94","17.56","17.94","17.56","0.06%"
"12/02/2019","17.93","17.56","17.93","17.56","0.67%"
"11/29/2019","17.81","17.56","17.81","17.56","0.00%"
"11/28/2019","17.81","17.57","17.81","17.57","0.00%"
"11/27/2019","17.81","17.81","17.81","17.81","0.00%"
"11/26/2019","17.81","17.56","17.81","17.56","0.00%"
"11/25/2019","17.81","17.56","17.81","17.56","0.00%"
"11/22/2019","17.81","17.56","17.81","17.56","-1.38%"
"11/21/2019","18.06","17.57","18.06","17.57","0.00%"
"11/20/2019","18.06","17.57","18.06","17.57","0.00%"
"11/19/2019","18.06","20.04","20.04","18.06","-7.62%"
"11/18/2019","19.55","20.05","20.05","19.55","0.00%"
"11/15/2019","19.55","20.04","20.04","19.55","0.00%"
"11/14/2019","19.55","20.05","20.05","19.55","0.31%"
"11/13/2019","19.49","20.04","20.04","19.49","0.00%"
"11/12/2019","19.49","20.05","20.05","19.49","0.00%"
"11/11/2019","19.49","20.05","20.05","19.49","0.00%"
"11/08/2019","19.49","20.05","20.05","19.49","0.05%"
"11/07/2019","19.48","20.05","20.05","19.48","-0.36%"
"11/06/2019","19.55","20.05","20.05","19.55","0.05%"
"11/05/2019","19.54","20.04","20.04","19.54","0.00%"
"11/04/2019","19.54","20.04","20.04","19.54","0.00%"
"11/01/2019","19.54","20.04","20.04","19.54","-0.05%"
"10/31/2019","19.55","20.05","20.05","19.55","-1.26%"
"10/30/2019","19.80","20.05","20.05","19.80","0.00%"
"10/29/2019","19.80","20.05","20.05","19.80","0.00%"
"10/28/2019","19.80","20.05","20.05","19.80","0.00%"
"10/25/2019","19.80","20.05","20.05","19.80","0.00%"
"10/24/2019","19.80","20.05","20.05","19.80","0.00%"
"10/23/2019","19.80","20.05","20.05","19.80","-0.65%"
"10/22/2019","19.93","20.05","20.05","19.93","0.05%"
"10/21/2019","19.92","20.04","20.04","19.92","0.00%"
"10/18/2019","19.92","20.05","20.05","19.92","0.00%"
"10/17/2019","19.92","20.05","20.05","19.92","-0.05%"
"10/16/2019","19.93","20.05","20.05","19.93","0.05%"
"10/15/2019","19.92","20.05","20.05","19.92","0.00%"
"10/14/2019","19.92","20.05","20.05","19.92","-0.60%"
"10/11/2019","20.04","20.05","20.05","20.04","-2.43%"
"10/10/2019","20.54","20.05","20.54","20.05","0.00%"
"10/09/2019","20.54","20.05","20.54","20.05","0.00%"
"10/08/2019","20.54","20.05","20.54","20.05","0.00%"
"10/07/2019","20.54","20.05","20.54","20.05","0.00%"
"10/04/2019","20.54","20.05","20.54","20.05","-0.05%"
"10/03/2019","20.55","20.05","20.55","20.05","2.49%"
"10/02/2019","20.05","20.05","20.05","20.05","-2.39%"
"10/01/2019","20.54","20.05","20.54","20.05","0.00%"
